Customer ID (Numeric),Activation Date (YYYY-MM),Last Payment Date (YYYY-MM-DD),Cash Advance,Credit Limit,Cash Advance % of Limit
18086,2020-06,2020-05-07,214.94366,1000.0,21.494366
18088,2020-06,2020-10-19,627.630949,3000.0,20.921031633333335
18089,2020-06,2020-05-28,271.354588,1000.0,27.135458799999995
18090,2020-06,2020-09-15,0.0,2000.0,0.0
18091,2020-06,2020-06-15,2784.294727,5400.0,51.561013462962954
18092,2020-06,2020-09-22,0.0,10500.0,0.0
18093,2020-06,2020-05-12,0.0,1000.0,0.0
18094,2020-06,2020-05-16,0.0,1000.0,0.0
18095,2020-06,2020-08-21,0.0,1000.0,0.0
18096,2020-06,2020-06-20,0.0,2700.0,0.0
18097,2020-06,2020-07-25,170.577213,500.0,34.1154426
18098,2020-06,2020-10-19,0.0,2000.0,0.0
18099,2020-06,2020-08-23,0.0,3000.0,0.0
18100,2020-06,2020-06-12,0.0,2700.0,0.0
18101,2020-06,2020-08-02,0.0,1000.0,0.0
18102,2020-06,2020-09-05,0.0,1500.0,0.0
18103,2020-06,2020-05-25,0.0,2000.0,0.0
18104,2020-06,2020-06-21,0.0,2500.0,0.0
18105,2020-06,2020-07-12,152.353179,1500.0,10.1568786
18106,2020-06,2020-07-02,0.0,4000.0,0.0
18107,2020-06,2020-05-08,0.0,4000.0,0.0
18108,2020-06,2020-05-28,4733.441645,2500.0,189.3376658
18109,2020-06,2020-08-29,0.0,2500.0,0.0
18110,2020-06,2020-07-11,0.0,2000.0,0.0
18111,2020-06,2020-05-26,2247.107682,1200.0,187.25897349999997
18112,2020-06,2020-08-12,0.0,1000.0,0.0
18113,2020-06,2020-06-05,0.0,3000.0,0.0
18114,2020-06,2020-08-19,0.0,3500.0,0.0
18115,2020-06,2020-06-01,4754.93083,5000.0,95.09861660000001
18116,2020-06,2020-08-21,0.0,9000.0,0.0
18117,2020-06,2020-06-14,0.0,6000.0,0.0
18118,2020-06,2020-07-29,2682.810269,6000.0,44.71350448333333
18119,2020-06,2020-07-18,0.0,1500.0,0.0
18120,2020-06,2020-07-23,132.266653,2500.0,5.29066612
18121,2020-06,2020-07-11,0.0,1000.0,0.0
18122,2020-06,2020-10-15,0.0,4000.0,0.0
18123,2020-06,2020-06-14,293.097125,1500.0,19.539808333333333
18124,2020-06,2020-08-03,0.0,2700.0,0.0
18125,2020-06,2020-05-02,0.0,3000.0,0.0
18126,2020-06,2020-08-14,0.0,1000.0,0.0
18127,2020-06,2020-08-07,728.526785,5500.0,13.245941545454546
18128,2020-06,2020-10-24,0.0,1000.0,0.0
18129,2020-06,2020-05-20,0.0,3000.0,0.0
18130,2020-06,2020-06-13,0.0,3200.0,0.0
18131,2020-06,2020-10-25,0.0,1500.0,0.0
18132,2020-06,2020-05-30,56.443763,1000.0,5.644376299999999
18134,2020-06,2020-05-03,0.0,4000.0,0.0
18135,2020-06,2020-10-14,276.675751,1000.0,27.667575099999997
18136,2020-06,2020-07-16,0.0,7500.0,0.0
18137,2020-06,2020-11-07,186.248313,3000.0,6.2082771
18138,2020-06,2020-08-09,0.0,2000.0,0.0
18139,2020-06,2020-08-10,3221.755751,7000.0,46.02508215714286
18140,2020-06,2020-06-04,0.0,1200.0,0.0
18141,2020-06,2020-10-16,0.0,2700.0,0.0
18142,2020-06,2020-07-18,0.0,4000.0,0.0
18143,2020-06,2020-06-05,0.0,5000.0,0.0
18144,2020-06,2020-06-17,0.0,2500.0,0.0
18145,2020-06,2020-06-25,0.0,4000.0,0.0
18146,2020-06,2020-09-26,0.0,1200.0,0.0
18147,2020-06,2020-10-12,157.80548,1200.0,13.150456666666665
18148,2020-06,2020-10-19,0.0,2700.0,0.0
18149,2020-06,2020-05-19,0.0,4000.0,0.0
18150,2020-06,2020-10-14,0.0,1500.0,0.0
18151,2020-06,2020-05-25,408.108731,4000.0,10.202718275
18152,2020-06,2020-06-19,0.0,1200.0,0.0
18153,2020-06,2020-11-03,0.0,1000.0,0.0
18154,2020-06,2020-05-30,0.0,2500.0,0.0
18155,2020-06,2020-05-04,0.0,1000.0,0.0
18156,2020-06,2020-05-11,0.0,1800.0,0.0
18157,2020-06,2020-10-01,0.0,1300.0,0.0
18158,2020-06,2020-07-27,0.0,4000.0,0.0
18159,2020-06,2020-10-18,0.0,7500.0,0.0
18160,2020-06,2020-07-20,54.149701,500.0,10.829940200000001
18161,2020-06,2020-10-22,0.0,1000.0,0.0
18162,2020-06,2020-06-21,0.0,1500.0,0.0
18163,2020-06,2020-08-10,0.0,4000.0,0.0
18164,2020-06,2020-05-05,0.0,3000.0,0.0
18165,2020-06,2020-08-23,0.0,1000.0,0.0
18166,2020-06,2020-10-09,896.57899,1000.0,89.657899
18167,2020-06,2020-09-02,0.0,1000.0,0.0
18168,2020-06,2020-10-21,0.0,1700.0,0.0
18169,2020-06,2020-09-02,0.0,1500.0,0.0
18170,2020-06,2020-10-27,0.0,1700.0,0.0
18171,2020-06,2020-08-02,357.184643,500.0,71.43692859999999
18172,2020-06,2020-09-16,2660.139985,2500.0,106.40559939999999
18173,2020-06,2020-06-21,1769.875637,3000.0,58.99585456666667
18174,2020-06,2020-04-29,0.0,10000.0,0.0
18175,2020-06,2020-08-22,3172.729359,3500.0,90.64941025714286
18176,2020-06,2020-09-22,0.0,1500.0,0.0
18177,2020-06,2020-10-04,1306.849608,17500.0,7.467712045714285
18179,2020-06,2020-07-11,3344.962624,6500.0,51.46096344615384
18180,2020-06,2020-08-24,1008.117498,1200.0,84.00979149999999
18181,2020-06,2020-06-18,0.0,2000.0,0.0
18182,2020-06,2020-08-06,634.617283,1000.0,63.46172830000001
18183,2020-06,2020-11-01,943.60879,1200.0,78.63406583333334
18184,2020-06,2020-08-01,0.0,1000.0,0.0
18185,2020-06,2020-09-08,0.0,4000.0,0.0
18186,2020-06,2020-05-10,0.0,1000.0,0.0
18187,2020-06,2020-06-26,0.0,4000.0,0.0
18188,2020-06,2020-10-03,0.0,1500.0,0.0
18189,2020-06,2020-07-14,0.0,4000.0,0.0
18190,2020-06,2020-08-25,0.0,1000.0,0.0
18191,2020-06,2020-10-19,231.721336,1000.0,23.1721336
18192,2020-06,2020-09-06,0.0,3000.0,0.0
18193,2020-06,2020-06-19,0.0,2700.0,0.0
18194,2020-06,2020-08-25,0.0,2500.0,0.0
18195,2020-06,2020-06-21,0.0,1700.0,0.0
18196,2020-06,2020-08-09,0.0,1000.0,0.0
18197,2020-06,2020-09-20,0.0,1000.0,0.0
18198,2020-06,2020-09-19,2902.295257,3000.0,96.74317523333335
18199,2020-06,2020-08-10,0.0,2000.0,0.0
18200,2020-06,2020-10-02,0.0,1000.0,0.0
18201,2020-06,2020-09-22,1981.157622,2000.0,99.0578811
18202,2020-06,2020-04-24,0.0,2500.0,0.0
18203,2020-06,2020-08-08,4547.294728,5000.0,90.94589456
18204,2020-06,2020-09-15,0.0,1500.0,0.0
18205,2020-06,2020-10-18,0.0,4000.0,0.0
18206,2020-06,2020-10-15,0.0,2500.0,0.0
18207,2020-06,2020-07-01,2916.277862,3000.0,97.20926206666667
18208,2020-06,2020-06-29,0.0,3000.0,0.0
18209,2020-06,2020-10-04,0.0,2000.0,0.0
18210,2020-06,2020-09-30,0.0,2000.0,0.0
18211,2020-06,2020-07-14,2410.842591,2500.0,96.43370364
18212,2020-06,2020-10-28,0.0,2500.0,0.0
18214,2020-06,2020-05-18,239.875612,1000.0,23.9875612
18215,2020-06,2020-10-24,550.606961,1800.0,30.589275611111113
18216,2020-06,2020-05-09,2248.274005,3500.0,64.23640014285715
18217,2020-06,2020-05-07,0.0,4000.0,0.0
18218,2020-06,2020-04-25,0.0,1200.0,0.0
18219,2020-06,2020-04-23,1117.162764,1200.0,93.09689699999998
18220,2020-06,2020-09-13,0.0,3000.0,0.0
18221,2020-06,2020-08-11,0.0,2700.0,0.0
18222,2020-06,2020-10-16,0.0,7500.0,0.0
18223,2020-07,2020-09-09,0.0,1000.0,0.0
18224,2020-07,2020-08-19,1515.283623,1200.0,126.27363525
18225,2020-07,2020-09-05,0.0,1000.0,0.0
18226,2020-07,2020-06-07,0.0,1500.0,0.0
18227,2020-07,2020-09-30,0.0,3500.0,0.0
18228,2020-07,2020-08-15,0.0,2500.0,0.0
18229,2020-07,2020-05-08,1005.55853,2500.0,40.2223412
18230,2020-07,2020-10-29,0.0,1000.0,0.0
18231,2020-07,2020-06-23,0.0,3000.0,0.0
18232,2020-07,2020-11-08,0.0,3000.0,0.0
18233,2020-07,2020-09-26,0.0,2000.0,0.0
18234,2020-07,2020-09-25,0.0,3000.0,0.0
18235,2020-07,2020-06-03,0.0,1300.0,0.0
18236,2020-07,2020-05-05,348.436666,1500.0,23.229111066666665
18237,2020-07,2020-10-11,0.0,1500.0,0.0
18238,2020-07,2020-07-15,144.207417,1200.0,12.01728475
18239,2020-07,2020-08-30,0.0,2500.0,0.0
18240,2020-07,2020-10-17,0.0,2200.0,0.0
18241,2020-07,2020-11-05,0.0,1500.0,0.0
18242,2020-07,2020-04-29,0.0,7000.0,0.0
18243,2020-07,2020-08-20,0.0,6000.0,0.0
18244,2020-07,2020-05-24,126.612663,1000.0,12.6612663
18245,2020-07,2020-08-03,1790.86019,1500.0,119.39067933333334
18246,2020-07,2020-06-02,63.085612,1500.0,4.2057074666666665
18247,2020-07,2020-09-14,0.0,10500.0,0.0
18248,2020-07,2020-08-13,0.0,1500.0,0.0
18249,2020-07,2020-05-06,112.476618,2200.0,5.112573545454546
18250,2020-07,2020-06-07,0.0,2500.0,0.0
18251,2020-07,2020-10-08,192.997392,2500.0,7.71989568
18252,2020-07,2020-09-08,0.0,1000.0,0.0
18253,2020-07,2020-09-22,58.565665,500.0,11.713133000000001
18254,2020-07,2020-07-22,1213.388649,1200.0,101.11572075
18255,2020-07,2020-11-03,0.0,1500.0,0.0
18256,2020-07,2020-08-23,0.0,4000.0,0.0
18257,2020-07,2020-11-01,0.0,3000.0,0.0
18258,2020-07,2020-08-19,343.694226,3000.0,11.4564742
18259,2020-07,2020-08-13,0.0,4000.0,0.0
18260,2020-07,2020-06-10,0.0,2500.0,0.0
18261,2020-07,2020-09-03,0.0,1500.0,0.0
18262,2020-07,2020-10-26,0.0,1700.0,0.0
18263,2020-07,2020-06-16,5724.953197,8000.0,71.5619149625
18264,2020-07,2020-06-02,0.0,1000.0,0.0
18266,2020-07,2020-10-25,36.943081,500.0,7.3886162
18267,2020-07,2020-08-12,1428.576393,1500.0,95.2384262
18268,2020-07,2020-08-07,0.0,2000.0,0.0
18269,2020-07,2020-08-29,18.638559,1500.0,1.2425706
18270,2020-07,2020-05-20,1594.327632,7500.0,21.25770176
18271,2020-07,2020-06-25,91.920629,1500.0,6.128041933333334
18272,2020-07,2020-10-14,190.643054,1200.0,15.886921166666667
18273,2020-07,2020-08-28,6084.858872,3000.0,202.82862906666668
18274,2020-07,2020-10-10,0.0,1200.0,0.0
18275,2020-07,2020-05-27,0.0,1000.0,0.0
18276,2020-07,2020-10-03,0.0,4000.0,0.0
18277,2020-07,2020-10-12,0.0,1000.0,0.0
18278,2020-07,2020-10-06,455.053644,7500.0,6.06738192
18279,2020-07,2020-05-22,0.0,1000.0,0.0
18280,2020-07,2020-09-24,0.0,1500.0,0.0
18281,2020-07,2020-06-20,0.0,2000.0,0.0
18282,2020-07,2020-10-09,570.718948,2000.0,28.5359474
18283,2020-07,2020-06-01,0.0,1500.0,0.0
18284,2020-07,2020-08-19,0.0,2500.0,0.0
18285,2020-07,2020-07-10,0.0,1500.0,0.0
18286,2020-07,2020-10-31,0.0,1500.0,0.0
18287,2020-07,2020-10-23,1098.291504,1200.0,91.524292
18288,2020-07,2020-09-01,0.0,1800.0,0.0
18289,2020-07,2020-05-08,0.0,2500.0,0.0
18290,2020-07,2020-10-17,697.854267,500.0,139.5708534
18291,2020-07,2020-08-19,0.0,5000.0,0.0
18292,2020-07,2020-06-16,1488.710959,4000.0,37.217773975
18293,2020-07,2020-07-24,2584.241719,3000.0,86.14139063333333
18294,2020-07,2020-05-05,1497.565331,3000.0,49.91884436666666
18296,2020-07,2020-10-25,0.0,1200.0,0.0
18297,2020-07,2020-09-06,0.0,1700.0,0.0
18298,2020-07,2020-10-30,48.874389,1000.0,4.8874389
18299,2020-07,2020-06-08,76.417858,1500.0,5.094523866666666
18300,2020-07,2020-06-19,0.0,1500.0,0.0
18301,2020-07,2020-04-24,2832.570661,3000.0,94.41902203333335
18302,2020-07,2020-05-17,0.0,4000.0,0.0
18303,2020-07,2020-08-31,0.0,1200.0,0.0
18304,2020-07,2020-08-10,49.91246,2000.0,2.495623
18305,2020-07,2020-09-25,2531.717743,3000.0,84.39059143333334
18306,2020-07,2020-11-04,0.0,1000.0,0.0
18307,2020-07,2020-10-11,1064.960986,2500.0,42.59843944
18308,2020-07,2020-09-27,3149.955535,7000.0,44.999364785714285
18309,2020-07,2020-05-28,0.0,2000.0,0.0
18310,2020-07,2020-07-26,0.0,2000.0,0.0
18311,2020-07,2020-07-09,0.0,4000.0,0.0
18312,2020-07,2020-10-08,0.0,4000.0,0.0
18313,2020-07,2020-11-01,0.0,3200.0,0.0
18314,2020-07,2020-06-22,0.0,3500.0,0.0
18315,2020-07,2020-09-13,0.0,1200.0,0.0
18316,2020-07,2020-08-30,0.0,1200.0,0.0
18317,2020-07,2020-07-06,54.519422,1200.0,4.543285166666666
18318,2020-07,2020-05-25,0.0,1000.0,0.0
18319,2020-07,2020-10-26,0.0,1000.0,0.0
18320,2020-07,2020-08-02,2710.056224,3000.0,90.33520746666667
18321,2020-07,2020-08-23,1658.285219,2500.0,66.33140876
18322,2020-07,2020-10-15,0.0,1000.0,0.0
18323,2020-07,2020-06-05,0.0,1500.0,0.0
18324,2020-07,2020-09-21,517.197717,500.0,103.4395434
18326,2020-07,2020-05-30,0.0,4000.0,0.0
18327,2020-07,2020-08-24,0.0,4000.0,0.0
18328,2020-07,2020-08-15,0.0,1000.0,0.0
18329,2020-07,2020-08-01,0.0,1000.0,0.0
18330,2020-07,2020-10-01,0.0,2500.0,0.0
18331,2020-07,2020-07-22,3213.886545,3500.0,91.82532985714286
18332,2020-07,2020-09-17,0.0,3000.0,0.0
18333,2020-07,2020-10-31,295.655611,1200.0,24.637967583333335
18334,2020-07,2020-09-18,0.0,1800.0,0.0
18335,2020-07,2020-07-23,0.0,3500.0,0.0
18336,2020-07,2020-05-26,0.0,2000.0,0.0
18337,2020-07,2020-09-07,0.0,1000.0,0.0
18338,2020-07,2020-09-10,214.232874,4000.0,5.355821850000001
18339,2020-07,2020-08-30,4431.586287,4500.0,98.47969526666667
18340,2020-07,2020-09-27,1397.221909,2500.0,55.888876360000005
18341,2020-07,2020-04-23,101.766866,1400.0,7.269061857142857
18342,2020-07,2020-05-03,1005.292057,2500.0,40.21168228
18343,2020-07,2020-10-26,0.0,1500.0,0.0
18344,2020-07,2020-11-03,925.950908,1200.0,77.16257566666667
18345,2020-07,2020-10-17,39.325487,6000.0,0.6554247833333334
18346,2020-07,2020-09-18,0.0,2500.0,0.0
18347,2020-07,2020-09-26,3004.987382,3000.0,100.16624606666666
18348,2020-07,2020-09-02,181.347255,1800.0,10.074847499999999
18349,2020-07,2020-06-23,0.0,2000.0,0.0
18350,2020-07,2020-07-09,0.0,1000.0,0.0
18351,2020-07,2020-08-23,1043.260997,2200.0,47.42095440909092
18352,2020-07,2020-06-26,0.0,9000.0,0.0
18353,2020-07,2020-07-17,152.277594,1000.0,15.227759399999998
18354,2020-07,2020-05-23,0.0,1050.0,0.0
18355,2020-07,2020-09-01,0.0,1200.0,0.0
18356,2020-07,2020-07-04,0.0,3000.0,0.0
18357,2020-07,2020-08-03,136.755929,500.0,27.3511858
18358,2020-07,2020-08-21,3833.037,2000.0,191.65185
18359,2020-07,2020-08-02,2268.363869,2500.0,90.73455476
18360,2020-07,2020-06-11,2639.92834,7000.0,37.713262
18361,2020-07,2020-07-19,711.48812,1500.0,47.43254133333333
18362,2020-07,2020-06-24,788.235661,1200.0,65.68630508333334
18363,2020-07,2020-05-10,73.629879,1200.0,6.1358232500000005
18364,2020-07,2020-05-10,0.0,2000.0,0.0
18365,2020-07,2020-08-10,970.624828,2000.0,48.5312414
18366,2020-07,2020-06-02,1199.531976,2500.0,47.981279040000004
18367,2020-07,2020-06-14,2923.8863,3500.0,83.53960857142857
18368,2020-07,2020-10-03,2700.516738,4000.0,67.51291844999999
18369,2020-07,2020-06-22,0.0,3000.0,0.0
18370,2020-07,2020-04-29,5290.393032,6000.0,88.1732172
18371,2020-07,2020-10-28,7275.716281,7500.0,97.00955041333333
18372,2020-07,2020-08-01,0.0,3000.0,0.0
18373,2020-07,2020-07-27,0.0,2700.0,0.0
18374,2020-07,2020-06-22,4422.783845,2500.0,176.9113538
18375,2020-07,2020-08-11,0.0,1000.0,0.0
18376,2020-07,2020-08-03,0.0,4000.0,0.0
18377,2020-07,2020-06-11,18.280043,1000.0,1.8280043
18378,2020-07,2020-10-08,91.849463,1200.0,7.654121916666666
18379,2020-07,2020-08-01,0.0,300.0,0.0
18380,2020-07,2020-07-06,2209.490538,2000.0,110.47452689999999
18381,2020-07,2020-05-18,0.0,1000.0,0.0
18382,2020-07,2020-07-11,1972.439122,3000.0,65.74797073333333
18383,2020-07,2020-08-28,18.204577,1000.0,1.8204577
18384,2020-07,2020-07-01,1083.580859,1500.0,72.23872393333333
18385,2020-07,2020-08-04,0.0,1200.0,0.0
18386,2020-07,2020-06-18,271.778244,1200.0,22.648186999999997
18387,2020-07,2020-06-24,1838.276268,4000.0,45.9569067
18388,2020-07,2020-09-14,0.0,1000.0,0.0
18389,2020-07,2020-08-16,0.0,3000.0,0.0
18390,2020-07,2020-07-28,2370.681355,3500.0,67.73375300000001
18391,2020-07,2020-08-24,308.933151,2000.0,15.446657550000001
18392,2020-07,2020-07-04,0.0,3000.0,0.0
18393,2020-07,2020-08-31,0.0,3000.0,0.0
18394,2020-07,2020-07-18,258.954597,1000.0,25.895459699999996
18395,2020-07,2020-09-08,0.0,1500.0,0.0
18396,2020-07,2020-08-01,0.0,3000.0,0.0
18397,2020-07,2020-06-20,0.0,2000.0,0.0
18398,2020-07,2020-10-22,0.0,2200.0,0.0
18399,2020-07,2020-08-27,0.0,2700.0,0.0
18400,2020-07,2020-05-09,1948.071903,1200.0,162.33932525
18401,2020-07,2020-09-13,0.0,6500.0,0.0
18402,2020-07,2020-08-11,2768.260223,2000.0,138.41301115000002
18403,2020-07,2020-09-28,1107.81888,3500.0,31.651968000000004
18404,2020-07,2020-06-05,0.0,1000.0,0.0
18405,2020-07,2020-05-14,0.0,1000.0,0.0
18406,2020-07,2020-08-08,0.0,1000.0,0.0
18407,2020-07,2020-04-25,853.585813,2000.0,42.67929065
18408,2020-07,2020-08-17,970.37112,2500.0,38.8148448
18409,2020-07,2020-07-11,0.0,1000.0,0.0
18410,2020-07,2020-10-04,0.0,3000.0,0.0
18411,2020-07,2020-06-30,0.0,3000.0,0.0
18412,2020-07,2020-07-09,0.0,1200.0,0.0
18413,2020-07,2020-09-23,1388.219296,2000.0,69.4109648
18414,2020-07,2020-06-05,0.0,8500.0,0.0
18415,2020-07,2020-05-17,2723.362442,1500.0,181.55749613333333
18416,2020-07,2020-10-12,0.0,1000.0,0.0
18417,2020-07,2020-09-24,0.0,1450.0,0.0
18418,2020-07,2020-05-08,0.0,500.0,0.0
18419,2020-07,2020-05-11,631.332476,1800.0,35.07402644444444
18420,2020-07,2020-11-06,346.333741,3500.0,9.89524974285714
18421,2020-07,2020-05-04,0.0,1000.0,0.0
18422,2020-07,2020-05-07,0.0,1000.0,0.0
18423,2020-07,2020-10-16,988.119391,500.0,197.62387819999998
18424,2020-07,2020-10-05,5807.425413,3500.0,165.92644037142855
18425,2020-07,2020-05-20,0.0,2700.0,0.0
18426,2020-07,2020-10-29,998.896759,1200.0,83.24139658333333
18427,2020-07,2020-04-28,154.529131,3000.0,5.150971033333334
18428,2020-07,2020-04-29,1826.582575,2500.0,73.063303
18429,2020-07,2020-07-06,0.0,1000.0,0.0
18430,2020-07,2020-05-02,0.0,2500.0,0.0
18431,2020-07,2020-10-12,1117.228257,1200.0,93.10235474999999
18432,2020-07,2020-10-22,0.0,1500.0,0.0
18433,2020-07,2020-10-08,381.171145,4500.0,8.47046988888889
18434,2020-07,2020-06-11,0.0,1500.0,0.0
18435,2020-07,2020-05-05,567.971877,10500.0,5.409255971428571
18436,2020-07,2020-08-25,779.357321,1500.0,51.95715473333333
18437,2020-07,2020-04-26,4599.29664,11000.0,41.81178763636363
18438,2020-07,2020-11-08,0.0,1200.0,0.0
18439,2020-07,2020-08-27,0.0,2700.0,0.0
18440,2020-07,2020-07-19,0.0,500.0,0.0
18441,2020-07,2020-05-13,0.0,4000.0,0.0
18442,2020-07,2020-08-12,1639.830365,2000.0,81.99151825000001
18443,2020-07,2020-06-03,3998.665108,5000.0,79.97330216
18444,2020-07,2020-05-06,0.0,4000.0,0.0
18445,2020-07,2020-10-21,0.0,1200.0,0.0
18446,2020-07,2020-09-08,625.979655,1000.0,62.597965499999994
18447,2020-07,2020-07-17,4863.883228,5000.0,97.27766456
18449,2020-07,2020-05-03,0.0,1000.0,0.0
18450,2020-07,2020-10-17,0.0,14000.0,0.0
18451,2020-07,2020-09-26,74.905547,4000.0,1.8726386750000001
18452,2020-07,2020-10-25,0.0,1000.0,0.0
18453,2020-07,2020-05-02,0.0,1000.0,0.0
18454,2020-07,2020-08-11,0.0,1200.0,0.0
18455,2020-07,2020-05-15,0.0,1500.0,0.0
18456,2020-07,2020-07-09,562.957567,1200.0,46.913130583333334
18457,2020-07,2020-06-01,0.0,1000.0,0.0
18458,2020-07,2020-08-08,14127.46664,3500.0,403.641904
18459,2020-07,2020-09-24,0.0,1800.0,0.0
18460,2020-07,2020-10-18,0.0,2000.0,0.0
18461,2020-07,2020-10-24,3816.470266,4000.0,95.41175664999999
18462,2020-07,2020-05-08,0.0,2500.0,0.0
18463,2020-07,2020-10-12,1089.711093,1000.0,108.97110929999998
18464,2020-07,2020-05-24,1795.077768,2000.0,89.75388840000001
18465,2020-07,2020-05-05,39.158589,1000.0,3.9158589
18466,2020-07,2020-07-24,0.0,2700.0,0.0
18467,2020-07,2020-07-05,0.0,3000.0,0.0
18468,2020-07,2020-06-25,0.0,1000.0,0.0
18469,2020-07,2020-06-15,0.0,2500.0,0.0
18470,2020-07,2020-07-20,0.0,2500.0,0.0
18471,2020-07,2020-05-08,290.592428,500.0,58.11848559999999
18472,2020-07,2020-07-24,0.0,3000.0,0.0
18473,2020-07,2020-07-31,0.0,2500.0,0.0
18474,2020-07,2020-10-01,0.0,2500.0,0.0
18475,2020-07,2020-09-27,1381.573316,1700.0,81.2690185882353
18476,2020-07,2020-09-13,0.0,2000.0,0.0
18477,2020-07,2020-08-29,0.0,10500.0,0.0
18478,2020-07,2020-08-20,1891.647657,5000.0,37.83295314
18479,2020-07,2020-10-28,4420.346154,4000.0,110.50865384999999
18480,2020-07,2020-06-30,0.0,2350.0,0.0
18481,2020-07,2020-07-30,0.0,3500.0,0.0
18482,2020-07,2020-05-26,0.0,2700.0,0.0
18483,2020-07,2020-06-30,0.0,2000.0,0.0
18484,2020-07,2020-04-28,0.0,1000.0,0.0
18485,2020-07,2020-08-15,2397.763368,2500.0,95.91053472
18486,2020-07,2020-09-03,5910.81455,2500.0,236.432582
18487,2020-07,2020-06-27,0.0,5000.0,0.0
18488,2020-07,2020-09-27,973.827667,2500.0,38.95310668
18489,2020-07,2020-08-16,1156.870667,2500.0,46.27482668
18490,2020-07,2020-05-25,2446.857321,1500.0,163.1238214
18491,2020-07,2020-07-13,132.146931,1000.0,13.2146931
18492,2020-07,2020-06-07,98.219677,300.0,32.73989233333334
18493,2020-07,2020-08-10,686.790836,3000.0,22.893027866666667
18494,2020-07,2020-05-04,0.0,4000.0,0.0
18495,2020-07,2020-06-04,948.848018,1200.0,79.07066816666666
18496,2020-07,2020-09-10,0.0,1000.0,0.0
18497,2020-07,2020-08-19,0.0,2500.0,0.0
18498,2020-07,2020-06-20,0.0,2500.0,0.0
18499,2020-07,2020-10-21,0.0,1000.0,0.0
18500,2020-07,2020-05-20,382.163862,1400.0,27.297418714285715
18501,2020-07,2020-04-27,1664.224665,2000.0,83.21123324999999
18502,2020-07,2020-05-20,1341.446355,1500.0,89.429757
18503,2020-07,2020-06-02,175.924692,1200.0,14.660391
18504,2020-07,2020-06-07,3291.524402,3000.0,109.71748006666667
18505,2020-07,2020-08-02,5875.404159,6000.0,97.92340264999999
18506,2020-07,2020-08-23,0.0,1000.0,0.0
18507,2020-07,2020-05-25,0.0,2000.0,0.0
18508,2020-07,2020-06-07,1750.387105,3000.0,58.34623683333333
18509,2020-07,2020-10-04,56.553047,1200.0,4.712753916666667
18510,2020-07,2020-09-06,0.0,2000.0,0.0
18511,2020-07,2020-07-18,0.0,1500.0,0.0
18512,2020-07,2020-09-30,0.0,1000.0,0.0
18513,2020-07,2020-09-05,769.988993,4000.0,19.249724825
18514,2020-07,2020-05-28,0.0,1000.0,0.0
18515,2020-07,2020-08-06,0.0,600.0,0.0
18516,2020-07,2020-05-18,0.0,1000.0,0.0
18517,2020-07,2020-04-29,3294.766081,4000.0,82.369152025
18518,2020-07,2020-07-16,751.963727,1200.0,62.663643916666665
18519,2020-07,2020-05-05,1462.361808,3000.0,48.7453936
18520,2020-07,2020-08-20,0.0,2700.0,0.0
18521,2020-07,2020-08-23,0.0,2500.0,0.0
18522,2020-07,2020-06-06,1253.401339,2500.0,50.13605356000001
18523,2020-07,2020-07-21,2009.582123,2000.0,100.47910614999999
18524,2020-07,2020-07-20,0.0,1000.0,0.0
18525,2020-07,2020-10-03,0.0,1200.0,0.0
18526,2020-07,2020-06-12,315.650923,1000.0,31.565092299999996
18527,2020-07,2020-10-04,2474.142891,5000.0,49.48285782
18528,2020-07,2020-08-09,2823.614133,1500.0,188.2409422
18529,2020-07,2020-04-30,2099.57077,2500.0,83.9828308
18530,2020-07,2020-08-22,8304.470149,9000.0,92.27189054444446
18531,2020-07,2020-07-20,346.104638,1500.0,23.073642533333334
18532,2020-07,2020-06-05,718.244077,6000.0,11.970734616666666
18533,2020-07,2020-09-12,0.0,500.0,0.0
18534,2020-07,2020-06-08,0.0,1500.0,0.0
18535,2020-07,2020-09-22,1148.569187,1500.0,76.57127913333333
18536,2020-07,2020-08-15,10458.97815,4000.0,261.47445375
18537,2020-07,2020-09-24,721.16471,1500.0,48.07764733333333
18538,2020-07,2020-10-10,1069.450087,1200.0,89.12084058333333
18539,2020-07,2020-09-10,3014.915206,3000.0,100.49717353333334
18540,2020-07,2020-07-01,1048.868332,1200.0,87.40569433333334
18541,2020-07,2020-11-04,390.485014,1200.0,32.54041783333333
18542,2020-07,2020-06-20,0.0,1500.0,0.0
18543,2020-07,2020-05-08,438.543672,4000.0,10.9635918
18544,2020-07,2020-10-21,0.0,4000.0,0.0
18545,2020-07,2020-05-10,1188.796657,1200.0,99.06638808333335
18546,2020-07,2020-06-02,0.0,4000.0,0.0
18547,2020-07,2020-05-23,0.0,2500.0,0.0
18548,2020-07,2020-06-11,29.421611,2000.0,1.47108055
18549,2020-07,2020-10-07,281.332123,1000.0,28.133212300000004
18550,2020-07,2020-07-29,0.0,3000.0,0.0
18551,2020-07,2020-11-02,1387.449608,1000.0,138.74496079999997
18552,2020-07,2020-09-16,0.0,1000.0,0.0
18553,2020-07,2020-08-03,900.772781,2500.0,36.03091124
18554,2020-07,2020-08-08,997.125484,1200.0,83.09379033333335
18555,2020-07,2020-05-27,0.0,1000.0,0.0
18556,2020-07,2020-07-07,0.0,1000.0,0.0
18557,2020-07,2020-05-19,0.0,6000.0,0.0
18558,2020-07,2020-07-16,0.0,1000.0,0.0
